"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","33.6301","-84.4418","307.8","1970",,,"1833",,"1833","0","109","0","72","0","0",,"0","0","0","0","67","0","5","0","225","0","44","0","2","0,0109,","0","T,0,0123,+","0.3",",0,0123,","4.64",",0,0319,","98","0,0703,","28","0,1116","28","0,1116","19","0,1123","19","0,1123","14","0,1124","31","0,0403","21","0,0316","21","0,0316","8","0,0204","8","0,0204","3297",,"3297","0","42.27",",0","62.0","X","0.7",",0","61.5","0","71.9","0","51.2","0","167442",",X",,,,,,,,,"315","X",,,,,,,,,"38.0","X"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","33.6301","-84.4418","307.8","1971",,,"1589",,"1589","0","129","0","86","0","3",,"2","0","0","0","55","0","2","0","224","0","11","0","12","0,0210,","1",",0,1204,+","1.0",",0,1203,+","2.74",",0,0917,","93","0,0626,","30","0,1108","26","0,1122",,,,,,,"32","0,0403","27","0,0321","14","0,0214","14","0,0214","14","0,0214","3107",,"3107","0","49.20",",0","57.9","X","2.0",",0","61.3","0","71.2","0","51.4","0","155334",",X",,,,,,,"225","X","225","X",,,,,,,"66.7","X","65.1","X"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","33.6301","-84.4418","307.8","1972",,,"1421",,"1421","0","126","0","80","0","0",,"0","0","0","0","45","0","1","0","208","0","18","0","5","0,0116,","0",",0,1231,+","0.0","T,0,0325,+","2.11",",0,1214,","94","0,0723,","30","0,1118","28","0,1124","24","0,1216","16","0,1217","16","0,1217","30","0,0402","25","0,0306","24","0,0208","15","0,0117","15","0,0117","2680",,"2680","0","50.64",",0","58.4","X","0.0","T,0","60.8","0","70.7","0","50.9","0","159756",",X",,,,,,,"225","X","270","X",,,,,,,"60.8","X","47.0","X"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","33.6301","-84.4418","307.8","1973",,,"1638",,"1638","0","105","0","79","0","0",,"1","0","0","0","55","0","5","0","217","0","16","0","16","0,0217,+","0","T,0,1221,","1.0",",0,0107,","3.48",",0,0107,","92","0,0909,+","27","0,1110","27","0,1110","21","0,1211","17","0,1222",,,"26","0,0411","26","0,0411","16","0,0217","16","0,0217","16","0,0217","3047",,"3047","0","55.18",",0","59.4","X","1.0",",0","61.3","0","71.1","0","51.5","0","159426",",X",,,,,,,"180","X","270","X",,,,,,,"57.5","X","42.1","X"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","33.6301","-84.4418","307.8","1974",,,"1470",,"1470","0","123","0","89","0","0",,"0","0","0","0","39","0","0","0","224","0","14","0","17","0,0226,","0","T,0,1201,","0.0","T,0,1217,+","1.62",",0,0404,","92","0,0715,","30","0,1113","26","0,1116","24","0,1209","19","0,1218",,,"30","0,0322","27","0,0228","23","0,0227","17","0,0226",,,"2349",,"2349","0","47.33",",0","59.2","X","0.0","T,0","62.0","0","72.1","0","51.9","0","159132",",X",,,,,,,"270","X","270","X",,,,,,,"70.2","X","48.1","X"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","33.6301","-84.4418","307.8","1975",,,"1563",,"1563","0","145","0","100","0","1",,"0","0","0","0","50","0","0","0","213","0","13","0","13","0,1219,","1",",0,1123,","0.6",",0,1123,","2.25",",0,0402,","96","0,0904,","31","0,1114","27","0,1125","17","0,1218","17","0,1218","13","0,1219","30","0,0331","24","0,0309","24","0,0309","20","0,0303",,,"2924",,"2924","0","66.02",",0",,,"0.6",",0","61.3","0","71.1","0","51.6","0","144498",",X",,,,,,,"225","X","225","X",,,,,,,"66.7","X","49.0","X"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","33.6301","-84.4418","307.8","1976",,,"1224",,"1224","0","101","0","70","0","0",,"0","0","0","0","71","0","2","0","210","0","14","0","9","0,0109,","0",",0,1231,+","0.0","T,0,0314,+","3.43",",0,0126,","94","0,0725,","28","0,1029","28","0,1029","24","0,1106","20","0,1123","13","0,1222","31","0,0318","28","0,0209","18","0,0208","18","0,0208","15","0,0119","2836",,"2836","0","45.99",",0","61.1","X","0.0","T,0","59.1","0","70.0","0","48.2","0","163338",",X",,,,,,,"270","X",,,,,,,,,"71.4","X",,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","33.6301","-84.4418","307.8","1977",,,"1692",,"1692","0","118","0","67","0","1",,"1","0","0","0","72","0","6","0","215","0","42","0","1","0,0119,+","1",",0,0131,","1.0",",0,0131,","2.66",",0,1025,","98","0,0708,","31","0,1112","26","0,1126","15","0,1207","15","0,1207","15","0,1207","32","0,0406","28","0,0302","24","0,0301","20","0,0221","15","0,0208","3875",,"3875","0","46.70",",0","62.6","X","1.0",",0","60.3","0","70.7","0","49.8","0","167952",",X","300","X",,,,,"180","X",,,"40.0","X",,,,,"54.1","X",,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","33.6301","-84.4418","307.8","1978",,,"1728",,"1728","0","102","0","65","0","0",,"0","0","0","0","72","0","6","0","230","0","45","0","9","0,0111,","0","T,0,0303,+","0.3",",0,0221,","2.23",",0,0809,","96","0,0629,+","31","0,1206","27","0,1209","20","0,1210","20","0,1210",,,"31","0,0422","28","0,0318","18","0,0305","18","0,0305","14","0,0207","3532",,"3532","0","41.36",",0","65.3","X","0.3",",0","60.8","0","71.5","0","50.1","0","175716",",X","230","X",,,,,"225","X",,,"46.1","X",,,,,"62.2","X",,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","33.6301","-84.4418","307.8","1979",,,"1720",,"1720","0","115","0","85","0","3",,"1","0","0","0","54","0","2","0","215","0","36","0","10","0,0103,","4",",0,0219,","4.0",",0,0218,","4.44",",0,0413,","97","0,0807,","31","0,1115","27","0,1129","21","0,1130",,,,,"28","0,0326","28","0,0326","24","0,0219","15","0,0210","15","0,0210","2823",,"2823","0","54.75",",0","56.9","X","4.6",",0","61.5","0","71.1","0","51.9","0","152586",",X","140","X",,,,,"315","X",,,"34.9","X",,,,,"43.6","X",,
